path,sentence
common_voice_th_25702608.mp3,ไม่ว่าจะทางใดก็ตาม ฉันคิดว่าเราควรระวังอย่างมาก
common_voice_th_25702674.mp3,มีใครอยากได้คัสตาร์ดลาเวนเดอร์ไหม
common_voice_th_25702829.mp3,คุณกรอกลับเทปคาสเซทหรือไม่?
common_voice_th_25702832.mp3,มันคือสิทธิของคุณทั้งหมด
common_voice_th_25703218.mp3,เชือกพาดตู้
common_voice_th_25703533.mp3,ฉันรอคุณมาตอบอยู่นะ
common_voice_th_25700479.mp3,รถยนต์ถูกผลิตที่เมืองนี้จำนวนมาก
common_voice_th_25704052.mp3,มันมีแดดเพียงไม่กี่นาทีที่ผ่านมา!
common_voice_th_25704164.mp3,ฉันจะไม่มีวันลืมมัน
common_voice_th_25704404.mp3,ท้ายที่สุด อัศวินแดงแห่งคารากัสได้กล่าวว่า เธอคือนักโทษของข้า เจ้ารู้ไว้ซะ !
common_voice_th_25704407.mp3,พาราฟินเป็นชื่ออังกฤษสำหรับน้ำมันก๊าด
common_voice_th_25660006.mp3,ปู่กับย่าคอยเป็นกำลังใจให้เสมอ
common_voice_th_25660010.mp3,ศักดินาจงพินาศ ประชาราษฎร์จงเจริญ
common_voice_th_25304345.mp3,ฉันไม่หวังที่จะได้รอยสักรอยบนหน้าต่างของฉัน
common_voice_th_25304409.mp3,เขาเป็นคนสูงศักดิ์
common_voice_th_25304447.mp3,เรียล
common_voice_th_25313694.mp3,เดนนิสไม่ได้เข้าไปใกล้แท่งหินได้
common_voice_th_25645686.mp3,สิ่งที่ตาไม่เห็นหัวใจไม่เสียใจ
common_voice_th_25645723.mp3,ข้ายังยึดมั่นในคำพูดของปีเตอร์
common_voice_th_25645746.mp3,ฉันรู้เกี่ยวกับมันมากพอ โทนี่ตอบ
common_voice_th_25645872.mp3,ลิฟท์เก้าอี้พาขึ้นไปบนภูเขา
common_voice_th_25645874.mp3,โรมิโอและจูเลียตอาจเป็นการแสดงที่โด่งดังที่สุดของวิลเลียมเชกสเปียร์
common_voice_th_25645875.mp3,ที่รัก มันทำให้ฉันโกรธ
common_voice_th_25645950.mp3,คุณกำลังทำผิดนะ
common_voice_th_25646051.mp3,สิ่งนี้รอจนถึงเช้าได้หรือไม่
common_voice_th_25646070.mp3,จะแช่แข็งผลไม้กับพวกผักยังไง
common_voice_th_25646089.mp3,อัลกอริทึมการเรียนรู้ของเครื่องควรได้รับการออกแบบเพื่อความสามารถในการตรวจสอบ
common_voice_th_25646092.mp3,มันไม่ใช่สิ่งที่น่าเสียดาย
common_voice_th_25646107.mp3,ขอบคุณมากๆครับ
common_voice_th_25646108.mp3,ผู้ก่อตั้งมหาวิทยาลัยศิลปากร
common_voice_th_25646109.mp3,ดังนั้นอย่างที่ฉันพูด
common_voice_th_25646160.mp3,มันไม่ใช่ความผิดของคุณที่ทำให้สมองของคุณบาดเจ็บ
common_voice_th_25646170.mp3,เราพยายามคำนึงถึงความชอบและไม่ชอบของลูกค้าอยู่เสมอ
common_voice_th_25646171.mp3,ในกรณีนั้น ควรย้ายไปที่อื่น
common_voice_th_25646188.mp3,เรายังต้องหลบซ่อนอยู่
common_voice_th_25646216.mp3,เธอเห็นปุ๊บก็มั่นใจทันที
common_voice_th_25646239.mp3,ใช่แล้ว
common_voice_th_25677395.mp3,หลังจากฉับกลับแล้ว มีเรื่องอะไรเกิดขึ้นอีกบ้าง
common_voice_th_25677733.mp3,กาแฟร้านนี้ขมมาก
common_voice_th_25677736.mp3,ตัดหัวเขา! เธอกล่าว โดยที่ไม่มองหน้าเขา
common_voice_th_25678199.mp3,การเที่ยวเล่นเตร็ดเตร่มันไร้สาระมากว่าไหม
common_voice_th_25678307.mp3,คุณได้ยินมาจากใคร?
common_voice_th_25678957.mp3,รอสักครู่หนึ่ง
common_voice_th_25679040.mp3,ฉันไม่มีแรงที่จะนับ
common_voice_th_25679201.mp3,ฉันพร้อมเผชิญความจริง
common_voice_th_25679324.mp3,คุณมักจะคิดว่าคุณรู้จักฉันเหมือนที่ฉันรู้จักจริง ๆ เหรอ ?
common_voice_th_25626049.mp3,ฉันเปลี่ยนเสื้อเชิ้ตตัวเล็กเพื่อให้สวมใส่ได้พอดีขึ้น
common_voice_th_25642383.mp3,ที่พักของฉันอยู่ที่ชั้นหนึ่งในตรอกใหม่ด้านหลังแลงแฮม
common_voice_th_25642386.mp3,ฉันไม่เคยมีเงินเลย
common_voice_th_26056440.mp3,ฉันไม่สามารถบอกได้ว่ามีนกสามสิบตัวหรือสี่สิบตัวในฝูงนั้น
common_voice_th_26056441.mp3,คว้าน้ำเหลว
common_voice_th_26056443.mp3,ในภาษาอังกฤษใช้คำว่า
common_voice_th_26056445.mp3,โดยการสร้างสภาพแวดล้อมที่เอื้อต่อการเข้าถึงเทคโนโลยี
common_voice_th_26056447.mp3,และนวัตกรรมมาพัฒนาต่อยอด
common_voice_th_26056485.mp3,เธอมองเห็นความจริงในทันที
common_voice_th_26056486.mp3,โฆษกบอกว่าคำถามนี้ให้ผู้เชี่ยวชาญตอบแล้วกัน
